snippet1	snippet2	similarity	companies1	companies2	company_similarity	country1	country2	country_similarity	similarity_range
Penobscot Wealth Management’s holdings in Cognizant Technology Solutions were worth $896,000 at the end	Cognizant Technology Solutions had a net margin of 11.79% and a return on equity of 18.92%	0.7219209422422653	['cognizant technology solutions']	['cognizant technology solutions']	1.0000000000000002	US	US	1.0	(0.7, 0.8]
Infosys Ltd's guidance painted a negative outlook for India's technology sector	Infosys continues to enjoy healthy returns on equity, posting 31.61% for Q1	0.5412759918764238	['infosys']	['infosys']	1.0	IN	US	0.5367935299873352	(0.5, 0.6]
that Infosys will post earnings per share	Infosys Ltd. released its earnings results for the first quarter	0.7535595637818889	['infosys']	['infosys']	1.0	IN	US	0.5367935299873352	(0.7, 0.8]
Infosys Faces Decreased Earnings Per Share Estimates for Q1 2024	IBM noted that it takes an average of 277 days for security teams to identify, contain, and manage a breach	0.2121183368987198	['infosys']	['ibm']	0.7279356332899384	IN	US	0.5367935299873352	(0.2, 0.3]
In itsCost of a Data Breach 2022report, IBM noted that it takes an average of 277 days for security teams to identify, contain, and manage a breach	"FTI CONSULTING INC (""FCN-N"") - Smarsh to Offer Enhanced Solutions Across a Spectrum of - Digital Insights &Risk Management Issues FTI Consulting, Inc. announced that the Technology segment has entered into a partnership with Smarsh, a global leader in digital communications compliance and intelligence"	0.14851138527973837	['ibm']	['fti consulting', 'smarsh']	0.706691518895432	US	US	1.0	(0.1, 0.2]
Ernst & Young's U.S. arm said Monday it was shedding 5% of its workforce, less than a week after the unit	"Sunak was also criticised when it was reported that Murty had ""non-dom"" status and did not declare earnings from her dividends in Infosys for UK tax purposes"	0.1883523127199471	['ernst & young llp']	['infosys']	0.420745856767164	US	GB	0.7544673085212708	(0.1, 0.2]
the “quantum decade,” a phrase used to describe what IBM and others see as the next computing revolution, with quantum computing promising exponentially faster	On April 13, Infosys ( INFY, Financial) reported financial results for its fourth quarter and full	0.10779111351257256	['ibm']	['infosys']	0.7279356332899384	GB	US	0.7544673085212708	(0.1, 0.2]
Infosys reported its fourth quarter revenue of Rs 37,441 crore, down 2.3% from Rs 38,318 crore in the previous quarter, with a net profit	Infosys acknowledges the proprietary rights of other companies to the trademarks, product names and such other intellectual property rights mentioned in this document	0.4998572194183169	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.4, 0.5]
IBM did to typewriters	Infosys alone accounted for more than half of the losses after disappointing investors with its sales forecast, leading to aplunge in its stock value	0.2001848789280901	['ibm']	['infosys']	0.7279356332899384	ZA	IN	0.6143643856048584	(0.2, 0.3]
India’s largest software exporter Tata Consultancy Services missed Street estimates on revenue and profit	Infosys forecast FY24 sales to grow 4-7%	0.36847191119410333	['tata consultancy services']	['infosys']	0.5863982315516021	IN	IN	1.0000001192092896	(0.3, 0.4]
Accenture was founded in 1989 and now employs global talent	DevOps solutions from IBM are designed to increase operational effectiveness,	0.12118447908361964	['accenture']	['ibm']	0.7565876690497543	US	GB	0.7544673085212708	(0.1, 0.2]
Infosys had a net margin of 16.37% and a return on equity of 31.61%	since 2016, Cleveland Clinic has been collaborating with IBM to work towards providing data-driven personalized healthcare	0.16238610355568447	['infosys']	['ibm']	0.7279356332899384	CH	US	0.5043016076087952	(0.1, 0.2]
Profile Cognizant Technology Solutions Corp. engages in the provision of information technology, consulting, and business process outsourcing services	Willis Towers Watson worked with Zimmer Biomet	0.2325382396062059	['cognizant technology solutions']	['willis towers watson', 'zimmer biomet']	0.7741724884073096	CA	US	0.6992766857147217	(0.2, 0.3]
Finally, Zimmer Biomet said it replaced its longtime independent compensation consultant, Willis Towers Watson, with Semler Brossy Consulting Group for a “fresh perspective on our executive compensation practices	In recent years, Coffman says, Bain’s clients across the globe have taken a more intentional lens toward their efforts to create a more diverse workplace and an environment	0.2239689749040046	['willis towers watson', 'zimmer biomet']	['bain & co.']	0.9357342485939117	US	US	1.0	(0.2, 0.3]
Bain’s clients across the globe have taken a more intentional lens toward their efforts to create a more diverse workplace and an environment	Ernst & Young said Monday that it would eliminate roughly 3,000 jobs from its US workforce as it pivots to address shifts in demand and “overcapacity” in some sections of its business	0.25724659095598995	['bain & co.']	['ernst & young llp']	0.48490661632943693	US	US	1.0	(0.2, 0.3]
Ernst & Young said Monday that it would eliminate roughly 3,000 jobs from its US workforce as it pivots to address shifts in demand and “overcapacity” in sections of its business	Ironwood Investment Counsel LLC’s holdings in Accenture were worth $2,241,000 as of its most recent filing with the Securities & Exchange Commission	0.10787187197604149	['ernst & young llp']	['accenture']	0.4664041182868283	US	US	1.0	(0.1, 0.2]
Infosys Share PriceWhere to Watch Barry Season 4Ningaloo Eclipse 2023B	[Found on infosys.com] Infosys’ cybersecurity program helps clients maintain a robust cyber posture and achieve digital trust	0.25468362387600346	['infosys']	['infosys']	1.0	IN		0.0	(0.2, 0.3]
[Found on infosys.com] Infosys has a team of 4,500+ cybersecurity experts	Kathy Hochul spent on contracts with Deloitte Consulting	0.12276940828287641	['infosys', 'infosys']	['deloitte consulting']	0.9816880934866603		US	0.0	(0.1, 0.2]
[Found on infosys.com] Infosys was among the first few companies	[Found on infosys.com] to the UN Standards of Conduct for Business on Tackling Discrimination against LGBTI people, Infosys has committed to fostering an inclusive workplace for members of the LGBTQIA+ community	0.6024225884469339	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.6, 0.7]
[Found on infosys.com] Infosys has committed to fostering an inclusive workplace for members of the LGBTQIA+ community	[Found on infosys.com] Infosys’ employees are women	0.7415744980569234	['infosys', 'infosys']	['infosys', 'infosys']	1.0	IN	IN	1.0000001192092896	(0.7, 0.8]
[Found on infosys.com] We have advanced millions of lives in India and globally by leveraging tech for good	[Found on infosys.com] We are working with governments in the US and Canada to improve public services	0.6491066014272578	['infosys']	['infosys']	1.0	IN	US	0.5367935299873352	(0.6, 0.7]
[Found on infosys.com] We want to bring the power of digital technologies to communities and non-profit organizations, in order to create digital transformation and accelerate social impact	[Found on infosys.com] Infosys’ digital, paperless platforms for direct, indirect and import taxes facilitate an improved tax-to-GDP ratio and strengthen governance	0.700595457092971	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.7, 0.8]
[Found on infosys.com] we will continue to make every effort count	[Found on infosys.com] we can reduce our own emissions,	0.5194275212897558	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
[Found on infosys.com] We must step up our efforts further to transform the built environment	IBM announced the launch of its latest LinuxONE system,	0.257965773902146	['infosys']	['ibm']	0.7279356332899384	IN	US	0.5367935299873352	(0.2, 0.3]
IBM held a LinuxONE dedicated launch event this week	IBM to gain traction in the digital asset custody space	0.3760401591749944	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.3, 0.4]
For more details on these bold sustainability claims, IBM has created a Sustainability calculator	IBM recently launched the LinuxONE Rockhopper	0.3167144107674617	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.3, 0.4]
IBM is positioning the system to address the burgeoning sustainability requirements for many enterprises	IBM has been a long-time proponent of Linux stretching back to 1999 when IBM declared that Linux would run all of its chip architectures In 2019	0.4728235806535382	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.4, 0.5]
IBM’s LinuxONE offers an alternative to both traditional x86 servers and cloud computing, providing the scalability and security needed for mission-critical workloads while also supporting modern workloads such as AI and machine learning	Generative AI from IBM Comes to Golf at the Masters Tournament	0.28696944589382056	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.2, 0.3]
IBM’s LinuxONE Goes Mainstream With the Launch of the LinuxONE Rockhopper	IBM’s LinuxONE is designed to be highly scalable, with the ability	0.7750983814502017	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.7, 0.8]
IBM and Wasabi Collaborate with the Boston Red Sox Helping the Team Score the Benefits of Deep Data Insights Mainframe	IBM Announces Latest Updates to z16 Family Healthcare Quantum Computer Debuts for Cleveland Clinic,	0.26244435816283945	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.2, 0.3]
TCS has already started integrating generative AI into the company’s portfolio of services	He added that Infosys is presently working on open-source generative AI platforms	0.5934562895481584	['tata consultancy services']	['infosys']	0.5863982315516021	IN	IN	1.0000001192092896	(0.5, 0.6]
Tata Consultancy Services , the country’s top IT exporter, said at its FY23 earnings press conference that it has seen a steep rise in interest among clients in generative AI	Infosys, the second-biggest IT exporter, also affirmed projects and initiatives around generative AI at its FY23 earnings call	0.479776371042552	['tata consultancy services']	['infosys']	0.5863982315516021	IN	IN	1.0000001192092896	(0.4, 0.5]
Other technology companies such as Meta, Baidu, IBM, and numerous startups are racing to develop and deploy AI-powered tools	On April 13, Infosys reported financial results for its fourth quarter and full	0.18073069947902723	['ibm', 'baidu']	['infosys']	0.7665483012023693	US	US	1.0	(0.1, 0.2]
Infosys has a 52 week range	However, Infosys missed Wall Street's earnings per share and revenue forecasts for the fourth quarter	0.5645750280302275	['infosys']	['infosys']	1.0	US	US	1.0	(0.5, 0.6]
Ernst & Young's U.S. arm said on Monday that it will cut around 3,000 employees, which represents less than 5% of the company's total workforce in the country	IBM sold off Watson Health to private equity firm Francisco Partners	0.235659321925814	['ernst & young llp']	['ibm']	0.46026486268495787	US	US	1.0	(0.2, 0.3]
IBM had invested much more in Watson	IBM continues to acquire AI startups	0.6123171470871135	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.6, 0.7]
